ID,Shape,Size,Color,Clarity,Measurements,Ratio,Lab,Depth,Table,Culet,Girdle,Fluo,Cut,Pol,Sym,Rap Disc,Price,Total Price,Rap,Report PDF,Photo,Comments,Video
5231050,Oval,2.01,G,VS1,10.87x6.97x4.09,1.56,GIA,58.7,65,None,MED - THK,ST,,VG,EX,-24.29,"9,229.22","18,550.73","14,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6237771617,https://d360.tech/imaged/81-WR-5231050/still.jpg,,https://d360.tech/view.html?d=81-WR-5231050
5231795,Princess,2.01,G,VS1,7.11x7.06x4.92,1.01,GIA,69.6,72,None,MED,N,,EX,EX,-32.14,"7,800.52","15,679.04","14,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2537525881,https://d360.tech/imaged/79-GT-5231795/still.jpg,,https://d360.tech/view.html?d=79-GT-5231795
5228400,Emerald,2.01,G,VS2,9.29x6.08x3.56,1.53,GIA,58.6,71,None,MED,N,,EX,VG,-15,"10,140.00","20,381.40","13,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6532433209,https://d360.tech/imaged/81-WA-5228400/still.jpg,,https://d360.tech/view.html?d=81-WA-5228400
5230078,Emerald,2.01,G,VS2,9.04x6.16x3.85,1.47,GIA,62.5,70,None,MED,N,,EX,EX,-15.77,"10,009.87","20,119.84","13,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2537875195,https://d360.tech/imaged/81-WL-5230078/still.jpg,,https://d360.tech/view.html?d=81-WL-5230078
5233519,Emerald,2.01,G,VS2,9.7x5.91x3.63,1.64,GIA,61.4,73,None,MED - STK,N,,EX,EX,-4.23,"11,960.13","24,039.86","13,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7541432418,https://d360.tech/imaged/81-XD-5233519/still.jpg,,https://d360.tech/view.html?d=81-XD-5233519
5228405,Emerald,2.01,H,VVS1,8.93x5.78x3.92,1.54,GIA,67.8,62,None,THK - VTK,N,,EX,EX,-21.6,"8,677.50","17,441.78","12,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2231605104,https://d360.tech/imaged/81-WA-5228405/still.jpg,,https://d360.tech/view.html?d=81-WA-5228405
5229120,Emerald,2.01,H,VVS1,9.06x5.89x3.83,1.54,GIA,65,64,None,MED,F,,EX,EX,-23,"8,450.00","16,984.50","12,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5231735549,https://d360.tech/imaged/81-WD-5229120/still.jpg,,https://d360.tech/view.html?d=81-WD-5229120
5229640,Emerald,2.01,H,VVS2,8.55x6.1x4.18,1.4,GIA,68.5,67,None,MED,F,,EX,EX,-23.33,"8,060.52","16,201.64","12,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2536074133,https://d360.tech/imaged/81-WK-5229640/still.jpg,,https://d360.tech/view.html?d=81-WK-5229640
5231628,Emerald,2.01,H,VVS2,9.14x6.04x3.95,1.51,GIA,65.4,68,None,MED - THK,M,,EX,VG,-26.25,"7,605.00","15,286.05","12,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1533287396,https://d360.tech/imaged/79-GS-5231628/still.jpg,,https://d360.tech/view.html?d=79-GS-5231628
5233438,Cushion,2.01,H,VVS2,8.32x6.81x4.69,1.22,GIA,68.8,69,None,MED - THK,N,,EX,EX,-17.5,"8,970.00","18,029.70","12,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2547349832,https://d360.tech/imaged/79-GX-5233438/still.jpg,,https://d360.tech/view.html?d=79-GX-5233438
5213595,Cushion,2.01,H,VS1,9.28x6.37x4.38,1.46,GIA,68.7,66,None,MED - THK,F,,EX,EX,2.39,"11,569.81","23,255.31","11,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6515235234,https://d360.tech/imaged/81-TD-5213595/still.jpg,,https://d360.tech/view.html?d=81-TD-5213595
5219580,Oval,2.01,H,VS1,10.93x6.9x3.94,1.58,GIA,57.1,60,None,THK - VTK,N,,EX,VG,-8.48,"9,944.74","19,988.93","11,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1515554903,https://d360.tech/imaged/81-UE-5219580/still.jpg,,https://d360.tech/view.html?d=81-UE-5219580
5229548,Emerald,2.01,H,VS1,9.61x5.71x3.61,1.68,GIA,63.2,70,None,MED - STK,N,,EX,EX,-14.13,"9,100.07","18,291.13","11,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5536599267,https://d360.tech/imaged/81-WK-5229548/still.jpg,,https://d360.tech/view.html?d=81-WK-5229548
5232840,Emerald,2.01,H,VS1,9.31x5.93x3.72,1.57,GIA,62.7,71,None,MED - STK,N,,EX,VG,-8.91,"9,880.46","19,859.71","11,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5546303082,https://d360.tech/imaged/81-XB-5232840/still.jpg,,https://d360.tech/view.html?d=81-XB-5232840
5231023,Emerald,2.01,H,VS2,9.35x6.14x3.77,1.52,GIA,61.3,70,None,MED - STK,M,,EX,VG,-20.45,"7,800.65","15,679.31","11,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2235769595,https://d360.tech/imaged/81-WR-5231023/still.jpg,,https://d360.tech/view.html?d=81-WR-5231023
5231641,Emerald,2.01,H,VS2,8.87x6.03x3.96,1.47,GIA,65.7,64,None,MED - STK,N,,EX,VG,-12.73,"8,904.61","17,898.27","11,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6535803675,https://d360.tech/imaged/79-GS-5231641/still.jpg,,https://d360.tech/view.html?d=79-GS-5231641
5215230,Oval,2.01,H,SI1,11.01x7.03x4,1.57,GIA,56.9,63,None,MED - THK,N,,VG,EX,-13.64,"7,897.03","15,873.04","9,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2516175663,https://d360.tech/imaged/81-TX-5215230/still.jpg,,https://d360.tech/view.html?d=81-TX-5215230
5219029,Radiant,2.01,H,SI1,8.98x6.45x4.31,1.39,GIA,66.8,69,None,MED,N,,EX,VG,-11.36,"8,190.47","16,462.84","9,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1519622570,https://d360.tech/imaged/79-GG-5219029/still.jpg,,https://d360.tech/view.html?d=79-GG-5219029
5231620,Emerald,2.01,I,VVS1,9.29x5.97x3.83,1.56,GIA,64.2,68,None,MED - STK,N,,EX,VG,-12.98,"8,385.10","16,854.06","10,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7538848043,https://d360.tech/imaged/79-GS-5231620/still.jpg,,https://d360.tech/view.html?d=79-GS-5231620
5231625,Radiant,2.01,I,VVS1,8.69x6.36x4.42,1.37,GIA,69.5,69,None,STK - THK,N,,EX,VG,-20.67,"7,345.42","14,764.28","10,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6531519746,https://d360.tech/imaged/79-GS-5231625/still.jpg,,https://d360.tech/view.html?d=79-GS-5231625
5224846,Radiant,2.01,I,VVS2,9.12x6.54x4.13,1.39,GIA,63.1,67,None,MED - STK,F,,EX,VG,-0.51,"9,586.86","19,269.60","9,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6521191488,https://d360.tech/imaged/79-GQ-5224846/still.jpg,,https://d360.tech/view.html?d=79-GQ-5224846
5231635,Emerald,2.01,I,VVS2,8.78x6.14x4.02,1.43,GIA,65.5,68,None,MED - STK,N,,EX,VG,-18.94,"7,214.92","14,501.99","9,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6535580820,https://d360.tech/imaged/79-GS-5231635/still.jpg,,https://d360.tech/view.html?d=79-GS-5231635
5224860,Radiant,2.01,I,VS1,9.24x6.27x4.25,1.47,GIA,67.9,69,None,MED - STK,N,,EX,VG,-8.68,"8,190.52","16,462.94","9,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2527685572,https://d360.tech/imaged/79-GQ-5224860/still.jpg,,https://d360.tech/view.html?d=79-GQ-5224860
5231797,Asscher,2.01,I,VS1,6.9x6.86x4.66,1.01,GIA,68,68,None,THK,N,,EX,VG,-39.21,"4,420.07","8,884.33","9,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6521642141,https://d360.tech/imaged/79-GT-5231797/still.jpg,,https://d360.tech/view.html?d=79-GT-5231797
5233439,Cushion,2.01,I,VS1,8.5x6.84x4.65,1.24,GIA,68,69,None,THN - STK,F,,EX,EX,-17.63,"7,085.20","14,241.24","9,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6545336462,https://d360.tech/imaged/79-GX-5233439/still.jpg,,https://d360.tech/view.html?d=79-GX-5233439
5221356,Radiant,2.01,I,VS2,8.29x6.37x4.44,1.3,GIA,69.7,68,None,MED - STK,F,,EX,VG,-21.67,"6,239.61","12,541.62","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=3515940780,https://d360.tech/imaged/81-UK-5221356/still.jpg,,https://d360.tech/view.html?d=81-UK-5221356
5221985,Radiant,2.01,I,VS2,8.27x6.34x4.37,1.3,GIA,68.8,67,None,THK,N,,EX,EX,-23.33,"6,045.39","12,151.23","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2526140371,https://d360.tech/imaged/81-UQ-5221985/still.jpg,,https://d360.tech/view.html?d=81-UQ-5221985
5222895,Emerald,2.01,I,VS2,8.75x5.94x4.05,1.47,GIA,68.1,67,None,STK - THK,N,,G,VG,-25,"5,850.00","11,758.50","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6525293067,https://d360.tech/imaged/81-UW-5222895/still.jpg,,https://d360.tech/view.html?d=81-UW-5222895
5230089,Emerald,2.01,I,VS2,9.65x5.75x3.58,1.68,GIA,62.2,69,None,THK - VTK,N,,EX,EX,-9.44,"7,670.52","15,417.74","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1232757161,https://d360.tech/imaged/81-WL-5230089/still.jpg,,https://d360.tech/view.html?d=81-WL-5230089
5230154,Radiant,2.01,I,VS2,8.68x6.38x4.38,1.36,GIA,68.6,66,None,THK,N,,EX,EX,-12.22,"7,345.26","14,763.97","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5536677271,https://d360.tech/imaged/81-WL-5230154/still.jpg,,https://d360.tech/view.html?d=81-WL-5230154
5231568,Oval,2.01,I,VS2,10.61x7.04x4.23,1.51,GIA,60.1,59,None,MED - THK,F,,EX,EX,-0.83,"8,677.89","17,442.56","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5232812806,https://d360.tech/imaged/81-WY-5231568/still.jpg,,https://d360.tech/view.html?d=81-WY-5231568
5231645,Radiant,2.01,I,VS2,8.62x6.26x4.33,1.38,GIA,69.3,69,None,STK - THK,N,,EX,VG,-14.44,"7,085.52","14,241.89","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2537620562,https://d360.tech/imaged/79-GS-5231645/still.jpg,,https://d360.tech/view.html?d=79-GS-5231645
5233819,Emerald,2.01,I,VS2,8.5x6.03x4.02,1.41,GIA,66.6,69,None,STK - THK,F,,EX,EX,-18.33,"6,630.39","13,327.08","9,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2546473392,https://d360.tech/imaged/81-XE-5233819/still.jpg,,https://d360.tech/view.html?d=81-XE-5233819
5223183,Radiant,2.01,I,SI1,8.33x6.48x4.41,1.29,GIA,67.9,68,None,STK - THK,F,,EX,VG,-17.94,"6,305.13","12,673.31","8,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6511970520,https://d360.tech/imaged/79-GP-5223183/still.jpg,,https://d360.tech/view.html?d=79-GP-5223183
5231821,Cushion,2.01,J,VVS1,7.99x7.09x4.77,1.13,GIA,67.3,70,None,THN - MED,M,,EX,VG,-35.12,"4,354.90","8,753.34","8,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6535741813,https://d360.tech/imaged/79-GT-5231821/still.jpg,,https://d360.tech/view.html?d=79-GT-5231821
5232216,Emerald,2.01,J,VVS1,8.74x5.9x4.02,1.48,GIA,68.1,64,None,MED - STK,N,,EX,EX,-22.62,"5,719.90","11,496.99","8,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2547093141,https://d360.tech/imaged/81-WY-5232216/still.jpg,,https://d360.tech/view.html?d=81-WY-5232216
5229645,Emerald,2.01,J,VVS2,8.71x6.05x4.11,1.44,GIA,67.9,66,None,MED - STK,N,,EX,VG,-19.44,"5,850.47","11,759.44","8,100.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6532666034,https://d360.tech/imaged/81-WQ-5229645/still.jpg,,https://d360.tech/view.html?d=81-WQ-5229645
5231806,Emerald,2.01,J,VS1,8.51x5.99x4.04,1.42,GIA,67.5,69,None,MED - STK,N,,EX,VG,-19.81,"5,524.52","11,104.29","7,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6535493318,https://d360.tech/imaged/79-GT-5231806/still.jpg,,https://d360.tech/view.html?d=79-GT-5231806
5231807,Emerald,2.01,J,VS1,9.27x5.95x3.9,1.56,GIA,65.5,68,None,MED,N,,EX,EX,-8.77,"6,629.62","13,325.55","7,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1533588090,https://d360.tech/imaged/79-GT-5231807/still.jpg,,https://d360.tech/view.html?d=79-GT-5231807
5231546,Radiant,2.01,J,VS2,8.6x6.43x4.36,1.34,GIA,67.8,68,None,THK,N,,EX,EX,-16.22,"5,654.64","11,365.82","7,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2235754401,https://d360.tech/imaged/81-WV-5231546/still.jpg,,https://d360.tech/view.html?d=81-WV-5231546
5216037,Oval,2.01,J,SI1,10.5x6.82x4.36,1.54,GIA,63.9,57,None,STK - THK,N,,G,VG,-17.86,"5,199.74","10,451.48","7,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6502287098,https://d360.tech/imaged/81-TS-5216037/still.jpg,,https://d360.tech/view.html?d=81-TS-5216037
5229544,Emerald,2,D,VVS2,8.88x5.92x3.84,1.5,GIA,64.8,69,None,STK - THK,N,,EX,VG,-19.86,"13,261.17","26,522.34","18,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5232699706,https://d360.tech/imaged/81-WK-5229544/still.jpg,,https://d360.tech/view.html?d=81-WK-5229544
5222667,Oval,2,D,VS1,10.71x6.79x4.21,1.58,GIA,61.9,65,None,THN - VTK,F,,EX,VG,-20.71,"12,350.98","24,701.95","17,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1513829393,https://d360.tech/imaged/81-UU-5222667/still.jpg,,https://d360.tech/view.html?d=81-UU-5222667
5217828,Radiant,2,D,VS2,8.56x6.36x4.27,1.35,GIA,67.2,68,None,STK - VTK,N,,EX,VG,-23.59,"10,693.28","21,386.56","16,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2517554521,https://d360.tech/imaged/81-TX-5217828/still.jpg,,https://d360.tech/view.html?d=81-TX-5217828
5227286,Emerald,2,D,VS2,8.79x5.88x3.98,1.49,GIA,67.6,61,None,MED - STK,N,,EX,EX,-25.63,"10,268.96","20,537.92","16,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2235658648,https://d360.tech/imaged/81-VW-5227286/still.jpg,,https://d360.tech/view.html?d=81-VW-5227286
5229521,Radiant,2,D,VS2,9x6.02x4.15,1.5,GIA,69,64,None,THK - VTK,N,,EX,EX,-13.75,"12,740.00","25,480.00","16,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1537607836,https://d360.tech/imaged/81-WK-5229521/still.jpg,,https://d360.tech/view.html?d=81-WK-5229521
5231024,Oval,2,D,VS2,11.19x6.72x3.89,1.67,GIA,57.9,61,None,MED - VTK,F,,VG,VG,-13.13,"12,868.96","25,737.92","16,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1232771600,https://d360.tech/imaged/81-WR-5231024/still.jpg,,https://d360.tech/view.html?d=81-WR-5231024
5218208,Radiant,2,D,SI1,9.18x6.39x3.98,1.44,GIA,62.3,62,None,STK - THK,N,,EX,VG,-12.59,"10,952.96","21,905.91","13,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2517057063,https://d360.tech/imaged/79-GF-5218208/still.jpg,,https://d360.tech/view.html?d=79-GF-5218208
5232778,Princess,2,E,VS2,7.03x6.97x5.05,1.01,GIA,72.5,73,None,MED - STK,N,,EX,EX,-31.33,"8,515.65","17,031.30","15,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6542152883,https://d360.tech/imaged/79-GW-5232778/still.jpg,,https://d360.tech/view.html?d=79-GW-5232778
5232779,Princess,2,E,VS2,7.02x6.92x5.06,1.01,GIA,73.1,74,None,STK,N,,EX,EX,-33.33,"8,125.65","16,251.30","15,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6525054036,https://d360.tech/imaged/79-GW-5232779/still.jpg,,https://d360.tech/view.html?d=79-GW-5232779
5233436,Cushion,2,F,VVS1,8.26x6.77x4.65,1.22,GIA,68.7,70,None,MED - THK,N,,EX,EX,-25.44,"10,952.76","21,905.52","17,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2544392939,https://d360.tech/imaged/79-GX-5233436/still.jpg,,https://d360.tech/view.html?d=79-GX-5233436
5226757,Emerald,2,F,VS2,8.84x5.96x4.06,1.48,GIA,68.1,67,None,MED,N,,EX,EX,-21.42,"9,751.56","19,503.12","14,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2235628590,https://d360.tech/imaged/81-VS-5226757/still.jpg,,https://d360.tech/view.html?d=81-VS-5226757
5231804,Emerald,2,G,VS1,9.57x5.92x3.85,1.62,GIA,65,71,None,MED - STK,N,,EX,VG,-11.43,"11,569.74","23,139.48","14,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1547072081,https://d360.tech/imaged/79-GT-5231804/still.jpg,,https://d360.tech/view.html?d=79-GT-5231804
5231961,Asscher,2,G,VS2,7.39x7.25x4.52,1.02,GIA,62.4,70,None,MED - STK,F,,EX,VG,-38.08,"6,239.48","12,478.96","13,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7541207173,https://d360.tech/imaged/81-WY-5231961/still.jpg,,https://d360.tech/view.html?d=81-WY-5231961
5233440,Cushion,2,G,VS2,8.41x6.88x4.72,1.22,GIA,68.6,70,None,MED - THK,N,,EX,EX,-20.38,"9,230.78","18,461.56","13,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5546371958,https://d360.tech/imaged/79-GX-5233440/still.jpg,,https://d360.tech/view.html?d=79-GX-5233440
5231791,Oval,2,H,VS2,10.78x6.7x4.23,1.61,GIA,63.1,66,None,MED - THK,N,,EX,VG,-9.09,"9,425.13","18,850.26","11,000.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5536741673,https://d360.tech/imaged/79-GT-5231791/still.jpg,,https://d360.tech/view.html?d=79-GT-5231791
5233516,Emerald,2,I,VS1,9.22x5.96x3.75,1.55,GIA,62.9,72,None,MED - STK,N,,EX,VG,-9.74,"8,059.61","16,119.22","9,500.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5546420753,https://d360.tech/imaged/81-XD-5233516/still.jpg,,https://d360.tech/view.html?d=81-XD-5233516
5233537,Oval,2,J,VVS1,10.55x6.91x4.25,1.53,GIA,61.5,60,None,STK - VTK,N,,EX,EX,-4.76,"7,670.21","15,340.42","8,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5546199190,https://d360.tech/imaged/81-XD-5233537/still.jpg,,https://d360.tech/view.html?d=81-XD-5233537
5231204,Oval,1.82,E,VS1,9.87x6.74x4.17,1.46,GIA,61.9,58,None,STK - THK,M,,EX,VG,-12.04,"8,839.58","16,088.05","10,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6542116670,https://d360.tech/imaged/81-WT-5231204/still.jpg,,https://d360.tech/view.html?d=81-WT-5231204
5231618,Princess,1.8,H,VVS1,6.91x6.8x4.75,1.02,GIA,69.8,71,None,MED,N,,EX,VG,-23.86,"5,850.42","10,530.75","8,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2534778651,https://d360.tech/imaged/79-GS-5231618/still.jpg,,https://d360.tech/view.html?d=79-GS-5231618
5230108,Oval,1.73,D,VS1,9.83x6.4x4.13,1.54,GIA,64.5,60,None,STK - THK,F,,EX,EX,-9.48,"9,880.42","17,093.12","11,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5536365050,https://d360.tech/imaged/81-WM-5230108/still.jpg,,https://d360.tech/view.html?d=81-WM-5230108
5229540,Emerald,1.7,E,VVS2,8.62x5.66x3.56,1.52,GIA,62.9,70,None,STK - THK,F,,EX,VG,-15.09,"9,034.43","15,358.53","11,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7536376430,https://d360.tech/imaged/81-WF-5229540/still.jpg,,https://d360.tech/view.html?d=81-WF-5229540
5224834,Asscher,1.7,H,VS1,6.64x6.62x4.36,1,GIA,65.9,62,None,MED - STK,N,,EX,VG,-29.43,"4,680.04","7,956.07","7,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6521244221,https://d360.tech/imaged/79-GQ-5224834/still.jpg,,https://d360.tech/view.html?d=79-GQ-5224834
5230110,Emerald,1.7,I,VVS2,8.46x5.51x3.8,1.54,GIA,69,67,None,THK,N,,EX,EX,-14.58,"5,655.31","9,614.03","7,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2534114002,https://d360.tech/imaged/81-WM-5230110/still.jpg,,https://d360.tech/view.html?d=81-WM-5230110
5230083,Emerald,1.6,H,VVS2,7.92x5.66x3.76,1.4,GIA,66.4,67,None,VTK,N,,EX,EX,-25,"5,460.00","8,736.00","8,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2235749852,https://d360.tech/imaged/81-WL-5230083/still.jpg,,https://d360.tech/view.html?d=81-WL-5230083
5222885,Emerald,1.55,D,VS1,7.94x5.46x3.74,1.45,GIA,68.4,65,None,STK - THK,N,,EX,VG,-26.94,"7,247.45","11,233.55","11,600.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=7516892822,https://d360.tech/imaged/81-UW-5222885/still.jpg,,https://d360.tech/view.html?d=81-UW-5222885
5232220,Oval,1.55,F,VS1,9.52x6.28x3.99,1.52,GIA,63.5,62,None,STK - THK,F,,EX,EX,-12.75,"8,254.35","12,794.25","10,200.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=1548189240,https://d360.tech/imaged/81-WY-5232220/still.jpg,,https://d360.tech/view.html?d=81-WY-5232220
5227946,Emerald,1.55,F,VS2,8.09x5.38x3.67,1.5,GIA,68.3,66,None,THK,N,,EX,EX,-19.89,"6,304.58","9,772.10","8,800.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=2537214015,https://d360.tech/imaged/81-VY-5227946/still.jpg,,https://d360.tech/view.html?d=81-VY-5227946
5224387,Radiant,1.54,I,VS2,8.73x5.62x3.79,1.55,GIA,67.5,68,None,STK - THK,F,,EX,EX,-16.27,"4,809.99","7,407.37","6,300.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=3525732923,https://d360.tech/imaged/81-VD-5224387/still.jpg,,https://d360.tech/view.html?d=81-VD-5224387
5232823,Oval,1.53,E,VVS1,9.8x6.19x3.89,1.58,GIA,62.9,66,None,MED - THK,F,,EX,EX,-19.35,"8,970.78","13,725.30","12,400.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6535996261,https://d360.tech/imaged/79-GW-5232823/still.jpg,,https://d360.tech/view.html?d=79-GW-5232823
5233830,Round,1.53,J,VVS1,7.35x7.4x4.57,,GIA,61.9,58,None,MED - STK,M,EX,EX,EX,-27.24,"4,159.90","6,364.64","6,700.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=5546317126,https://d360.tech/imaged/81-XE-5233830/still.jpg,,https://d360.tech/view.html?d=81-XE-5233830
5230113,Emerald,1.52,D,VS2,8.17x5.26x3.45,1.55,GIA,65.6,67,None,STK - THK,F,,VG,VG,-25.51,"6,369.36","9,681.44","9,900.00",http://viewer.feedcenter.net/FantasyFeederFiles.aspx?VendorID=JJ1&DocType=Cert&ID=6532198140,https://d360.tech/imaged/81-WM-5230113/still.jpg,,https://d360.tech/view.html?d=81-WM-5230113
